timestamp,x,y,alert_type
1773374812.0412238,49.14848726596781,53.47801485364868,NORMAL
1773374813.54931,49.05967283069508,54.52440153291304,NORMAL
1773374815.0557914,51.196529571890636,56.731885674321674,NORMAL
1773374816.5625398,48.873236729482876,59.16519556027343,NORMAL
1773374818.0692854,50.725374872551775,59.06561220936594,NORMAL
1773374819.577002,50.51358476074964,60.80979999425324,NORMAL
1773374821.0904427,49.61484782843493,62.97031666273244,NORMAL
1773374822.5974886,50.38854044622681,67.20204756735554,NORMAL
1773374824.1042068,49.78868991616832,68.3905147825446,NORMAL
1773374825.6110528,48.90594126026686,69.7926094308315,NORMAL
1773374827.1184995,10.869544408793253,50.86637416876888,NORMAL
1773374828.6253278,10.946145731514905,49.15326544863455,NORMAL
1773374830.132568,14.94553256220777,50.142854562424056,NORMAL
1773374831.6397753,15.716524938437008,49.727565112853284,NORMAL
1773374833.1469064,16.719750266268637,51.46008309669024,NORMAL
1773374834.6581216,19.513112048067583,49.8631479531877,NORMAL
1773374836.1653957,22.144164125034106,50.98154485780177,NORMAL
1773374837.6734579,23.58145162174641,50.62964898892916,NORMAL
1773374839.1820261,25.128481624717764,50.92025609797149,NORMAL
1773374840.6911027,27.59176898438683,48.75564442599888,NORMAL
1773374842.2002797,30.452065905221488,48.88505120372649,NORMAL
1773374843.7087965,32.97640971742685,49.71853096434046,NORMAL
1773374845.2167091,34.57290619633364,50.967544643325006,NORMAL
1773374846.725664,35.75225423642311,50.47469969546853,NORMAL
1773374848.2334538,36.76664293374976,49.55949301249649,NORMAL
1773374849.7410862,38.71591861084089,49.96304029139381,NORMAL
1773374851.2505167,41.524984127864684,51.25218891271668,NORMAL
1773374852.7585804,42.957327754460294,49.612321753470084,NORMAL
1773374854.2678242,45.61026338020396,51.0658522950188,NORMAL
1773374855.7750256,46.960536705130856,50.5246936665155,NORMAL
1773374857.2823315,49.1371531024307,50.762913007969516,NORMAL
1773374858.789522,52.5328102311627,50.08944044071988,NORMAL
1773374860.298611,52.81790907713366,51.12495707627123,NORMAL
1773374861.8056982,55.31616359514765,50.02520095936214,NORMAL
1773374863.313073,57.289893619505804,50.51111455343026,NORMAL
1773374864.820303,59.82542458622225,51.08851032251785,NORMAL
1773374866.3281405,63.34260996234262,50.21628175642244,NORMAL
1773374867.8392942,64.36213378885493,49.34115583095111,NORMAL
1773374932.9178839,10.19754674408988,50.95831936017924,NORMAL
1773374934.4264798,12.862551769472347,49.392611781262126,NORMAL
1773374935.935999,13.031312660826558,50.54061216794776,NORMAL
1773374937.4446282,17.361861093238215,49.774559387575295,NORMAL
1773374938.9565108,18.60256152592231,50.55700955653145,NORMAL
1773374940.4648273,21.097029787701455,48.99059654145201,NORMAL
1773374941.9741464,22.71027841186182,48.836333585668754,NORMAL
1773374943.4835653,24.936705461495045,51.35378943998734,NORMAL
1773374944.993071,24.59682258431266,49.82863770734488,NORMAL
1773374946.6278431,29.098809539454685,51.26272177075707,NORMAL
1773374948.1351614,29.158042523706946,51.208481014100556,NORMAL
1773374949.6437662,30.95556842066742,50.72735543705188,NORMAL
1773374951.1516623,33.76212116273775,48.66067478707819,NORMAL
1773374952.660849,37.10551437817454,49.36510576773233,NORMAL
1773374954.169031,36.8745176327962,51.01531775354881,NORMAL
1773374955.6781318,40.03504885828615,50.07464093488658,NORMAL
1773374957.186554,40.585496723591035,49.18800204194348,NORMAL
1773374958.6970444,45.09884834263823,49.72482358976337,NORMAL
1773374960.2066848,44.887824278052186,50.34391081579741,NORMAL
1773374961.7158334,46.7710859002419,51.283885365380925,NORMAL
1773374963.2246478,51.47871907904893,49.739439078222254,NORMAL
1773374964.734433,53.49215061517816,49.02015927331994,NORMAL
1773374966.2434297,53.686696253609014,48.5181043716663,NORMAL
1773374967.7529504,55.429228587836604,49.1967915255109,NORMAL
1773374969.2626448,58.081092317754134,50.6446365048541,NORMAL
1773374970.772529,61.022021954863206,49.29902955874584,NORMAL
1773374972.2813752,62.5620186329951,48.84301448751351,NORMAL
1773374973.7903197,63.10676524234052,51.19418839998987,NORMAL
1773374975.2995377,64.92238557721862,48.60360993317692,NORMAL
1773374976.8079262,67.7877550391611,51.05170077855362,NORMAL
1773374978.7465847,70.51387135168196,49.91930017362552,NORMAL
1773374980.2601836,70.68728838331576,48.99858935769529,NORMAL
1773374981.7671537,75.24294752919012,51.27085556115881,NORMAL
1773374983.2750185,75.00344520161906,50.74984196381226,NORMAL
1773374984.7822192,78.16658342145688,49.022423985697955,NORMAL
1773374986.2900712,80.5383926195136,50.31628201695503,NORMAL
1773374987.7978966,82.91939672970199,51.39291603190009,NORMAL
1773374989.3053272,84.38919942028524,51.29714514773255,NORMAL
1773374990.8132384,85.64052102180685,51.04162955661689,NORMAL
1773374992.3212502,87.31707866588685,51.02306121746494,NORMAL
1773374993.8296406,90.92332211617591,51.43620881575586,NORMAL
1773374995.337667,91.27474624108669,50.66002283736614,NORMAL
1773374996.8452973,88.25264592642941,49.756431194223126,NORMAL
1773374998.35445,86.39142979052485,50.462431506102526,NORMAL
1773374999.8627293,83.48133679770736,49.47886132214461,NORMAL
1773375001.3707376,81.67616688492242,51.30281434161989,NORMAL
1773375003.545381,80.71677187660427,48.831607417139885,NORMAL
1773375005.0518425,79.11419252623023,49.235348320136154,NORMAL
1773375006.5603309,76.97242675357937,49.78452109739769,NORMAL
1773375008.3932192,74.88052233200045,50.414407676801055,NORMAL
1773375009.9029038,71.59909333288296,50.83936175990581,NORMAL
1773375011.4127338,70.0318544356802,51.2941634354947,NORMAL
1773375012.9212165,67.536712097132,49.372021268410386,NORMAL
1773375014.4288912,67.44084869179616,49.29956102854758,NORMAL
1773375015.936991,63.20781014958409,50.59759731991026,NORMAL
1773375017.444287,63.25817820197328,50.13433868818833,NORMAL
1773375018.9536288,59.75598216937861,50.593584617491004,NORMAL
1773375020.4617572,56.91914384845963,50.186915139832436,NORMAL
1773375021.9686763,56.47953533049772,49.136029724345526,NORMAL
1773375023.47645,54.0592872208772,49.8700151613141,NORMAL
1773375024.984003,52.24468019957615,50.96782153165335,NORMAL
1773375026.4912305,50.26015947995526,50.95547642038646,NORMAL
1773375027.9991925,51.255519465290945,49.79467689088627,NORMAL
1773375029.5063064,48.79691858842228,48.94636059649408,NORMAL
1773375031.0147367,50.88989346724658,45.31020475116158,NORMAL
1773375032.5222404,48.702359431441174,45.18089807624185,NORMAL
1773375034.1334045,49.46818448236902,43.18130830083862,NORMAL
1773375035.6429198,48.83719826940949,40.122778259745516,NORMAL
1773375037.1512437,49.50307365500086,37.24063380177902,NORMAL
1773375038.6605926,51.48625576161876,36.42317758107852,NORMAL
1773375040.1690736,49.9962689524912,35.36501704955118,NORMAL
1773375041.6767318,49.06014014104941,33.34565498189942,NORMAL
1773375043.1844182,48.56648614104047,28.620338053476722,NORMAL
1773375044.693492,50.73049678883341,27.71193815202977,NORMAL
1773375046.2011788,50.687785644812244,27.383922625862535,NORMAL
1773375047.708659,49.9256277526909,22.601641108489112,NORMAL
1773375049.2178311,49.39450859538525,22.73447539827646,NORMAL
1773375050.7256215,49.49975782040177,20.791825890952474,NORMAL
1773375052.4400945,51.256782833554055,19.063239004634873,NORMAL
1773375053.9474852,50.175949912173195,15.619024183752186,NORMAL
1773375055.454164,50.81966365031561,13.268846214171356,NORMAL
1773375056.9619775,51.16972817694916,12.377981221600441,NORMAL
1773375058.6601355,50.75222894211213,10.4930744945344,NORMAL
1773375867.4606414,W1,11.8,50.25885579026944,NORMAL
1773375867.4721193,W2,49.09823922622496,11.8,NORMAL
1773375867.4825237,W3,47.701621976970266,48.127605303257,NORMAL
1773375868.494167,W1,13.600000000000001,50.90988054604307,NORMAL
1773375868.5030165,W2,51.05012318828926,13.600000000000001,NORMAL
1773375868.5134044,W3,48.16673701297482,48.5573355130145,NORMAL
1773375869.5238419,W1,15.400000000000002,50.734870114134196,NORMAL
1773375869.5341463,W2,50.2138487816316,15.400000000000002,NORMAL
1773375869.5441713,W3,48.13235348770244,48.16586606762151,NORMAL
1773375870.5554802,W1,17.200000000000003,50.54015726223705,NORMAL
1773375870.5649204,W2,49.29072144725484,17.200000000000003,NORMAL
1773375870.5750287,W3,48.24023924383662,47.72877678868766,NORMAL
1773375871.5866182,W1,19.000000000000004,49.87213322963028,NORMAL
1773375871.5980422,W2,51.02407764298788,19.000000000000004,NORMAL
1773375871.6090903,W3,48.06566401311653,48.08970130121025,NORMAL
1773375872.6199627,W1,20.800000000000004,50.29688831230303,NORMAL
1773375872.6303518,W2,50.032800862556925,20.800000000000004,NORMAL
1773375872.6417768,W3,48.3643715163686,48.315617552791316,NORMAL
1773375873.6531372,W1,22.600000000000005,48.87809521282604,NORMAL
1773375873.6627889,W2,50.77969237659731,22.600000000000005,NORMAL
1773375873.67269,W3,48.67646651549234,48.04643098866232,NORMAL
1773375874.683205,W1,24.400000000000006,49.75961327904749,NORMAL
1773375874.6915789,W2,50.125737361606625,24.400000000000006,NORMAL
1773375874.6998034,W3,48.77698307359583,48.173260228582905,NORMAL
1773375875.7095387,W1,26.200000000000006,49.91941229650437,NORMAL
1773375875.7181983,W2,49.63210422744438,26.200000000000006,NORMAL
1773375875.7272909,W3,48.50309610128622,47.78693495963197,NORMAL
1773375876.737802,W1,28.000000000000007,50.57107799521771,NORMAL
1773375876.7477765,W2,50.772535358941454,28.000000000000007,NORMAL
1773375876.7586079,W3,48.860127354355,47.41706120996116,NORMAL
1773375877.769933,W1,29.800000000000008,49.48248378411065,NORMAL
1773375877.7778804,W2,51.46784511810622,29.800000000000008,NORMAL
1773375877.78818,W3,48.522495333742675,47.52472756831149,NORMAL
1773375878.7986507,W1,31.60000000000001,48.5955628546708,NORMAL
1773375878.8070989,W2,50.95302708148614,31.60000000000001,NORMAL
1773375878.8155448,W3,48.94185650160171,47.51574333326186,NORMAL
1773375879.8273978,W1,33.400000000000006,49.26187546487406,NORMAL
1773375879.838731,W2,50.17411635336182,33.400000000000006,NORMAL
1773375879.850654,W3,48.90388306257699,47.76015362966527,NORMAL
1773375880.8634274,W1,35.2,50.459505855567514,NORMAL
1773375880.8744826,W2,51.11594084294213,35.2,NORMAL
1773375880.8895023,W3,49.34977801061042,47.521376774616506,NORMAL
1773375881.9038067,W1,37.0,50.97344179209549,NORMAL
1773375881.9124644,W2,48.99242080274768,37.0,NORMAL
1773375881.92114,W3,49.827798209998946,47.6422555975495,NORMAL
1773375882.9301596,W1,38.8,49.946546118317194,NORMAL
1773375882.9381971,W2,48.757715057324745,38.8,NORMAL
1773375882.9478636,W3,50.295709112196654,47.947722712621655,NORMAL
1773375883.9583542,W1,40.599999999999994,51.23859549260063,NORMAL
1773375883.9698734,W2,48.67090347438746,38.8,DANGER
1773375883.9799047,W3,49.80194535287349,48.00295514454455,NORMAL
1773375884.9926803,W1,42.39999999999999,50.47072362650411,NORMAL
1773375885.005381,W2,50.51334616661886,40.599999999999994,NORMAL
1773375885.0199277,W3,49.535333907315845,48.094753566643966,NORMAL
1773375886.0348382,W1,44.19999999999999,49.27542298183475,NORMAL
1773375886.043364,W2,49.57114539929688,42.39999999999999,NORMAL
1773375886.0538843,W3,49.08186829807681,48.22937966123606,NORMAL
1773375887.0664563,W1,45.999999999999986,49.96744897023716,NORMAL
1773375887.0757453,W2,49.31542094460755,44.19999999999999,NORMAL
1773375887.0859625,W3,48.865027362511626,48.01162018210082,NORMAL
1773375888.097867,W1,47.79999999999998,50.00414662454948,NORMAL
1773375888.1068242,W2,49.49739835774771,42.39999999999999,NORMAL
1773375888.1161172,W3,49.223626991113875,47.64455311944054,NORMAL
1773375889.1260736,W1,49.59999999999998,48.60686754155162,NORMAL
1773375889.1346931,W2,49.554678716414706,40.599999999999994,NORMAL
1773375889.144111,W3,49.684069600941754,47.89799866157571,NORMAL
1773375890.154081,W1,51.39999999999998,48.95387268786838,NORMAL
1773375890.1624026,W2,49.53747016665733,38.8,NORMAL
1773375890.171314,W3,49.851604365015,47.47929092323802,NORMAL
1773375891.1819558,W1,53.199999999999974,49.364166297929835,NORMAL
1773375891.1912427,W2,50.51048991395767,37.0,NORMAL
1773375891.2012675,W3,49.955410170764,46.99517769471796,NORMAL
1773375892.2131188,W1,54.99999999999997,48.57932038753194,NORMAL
1773375892.2234793,W2,51.12939970200075,35.2,NORMAL
1773375892.2340767,W3,50.18009469859447,47.36143139878494,NORMAL
1773375893.2470264,W1,56.79999999999997,49.81747634810746,NORMAL
1773375893.2576482,W2,51.36275067898692,33.400000000000006,NORMAL
1773375893.2680683,W3,49.804574859205836,47.75628878567711,NORMAL
1773375894.2802992,W1,58.599999999999966,49.37731997911785,NORMAL
1773375894.2901092,W2,49.20321516699767,31.600000000000005,NORMAL
1773375894.3011026,W3,49.923529712188476,48.00494391024571,NORMAL
1773375895.3135524,W1,60.39999999999996,50.426755236380075,NORMAL
1773375895.3240252,W2,50.531423200682205,29.800000000000004,NORMAL
1773375895.3352623,W3,50.237122865874255,48.30893369308321,NORMAL
1773375896.3458872,W1,62.19999999999996,50.50404434812206,NORMAL
1773375896.3555388,W2,49.81962103698159,28.000000000000004,NORMAL
1773375896.3657153,W3,50.29567048102509,48.60535992347756,NORMAL
1773375897.3769004,W1,63.99999999999996,48.89554750845809,NORMAL
1773375897.3852692,W2,50.91747030368087,26.200000000000003,NORMAL
1773375897.3940926,W3,50.1517722443079,49.010115335914676,NORMAL
1773375898.4053602,W1,65.79999999999995,50.00986173877019,NORMAL
1773375898.4143534,W2,49.07317528462371,24.400000000000002,NORMAL
1773375898.4244838,W3,49.90549575503985,48.805533629427266,NORMAL
1773375899.4338791,W1,67.59999999999995,49.2836346378073,NORMAL
1773375899.4428573,W2,49.04227555486721,22.6,NORMAL
1773375899.4535217,W3,50.29085303499392,48.39524281116939,NORMAL
1773375900.4646893,W1,69.39999999999995,49.79846340761096,NORMAL
1773375900.4731936,W2,48.851400162938546,20.8,NORMAL
1773375900.4819071,W3,50.44716408937888,48.43617136375065,NORMAL
1773375901.491155,W1,71.19999999999995,48.61419595593777,NORMAL
1773375901.4992628,W2,50.47237225426425,19.0,NORMAL
1773375901.5071177,W3,50.685114933792356,48.90286441471593,NORMAL
1773375902.51716,W1,72.99999999999994,51.223800917546335,NORMAL
1773375902.5249329,W2,50.88125384891054,17.2,NORMAL
1773375902.5334764,W3,50.81652509254877,49.06670505092168,NORMAL
1773375903.5438218,W1,74.79999999999994,48.605356398683874,NORMAL
1773375903.552186,W2,49.31137675989473,15.399999999999999,NORMAL
1773375903.5602539,W3,50.857981576541455,48.736875265842535,NORMAL
1773375904.5697007,W1,76.59999999999994,50.286941759252464,NORMAL
1773375904.577738,W2,49.39497040119961,13.599999999999998,NORMAL
1773375904.5856118,W3,50.614938420557365,49.212984769668225,NORMAL
1773375905.5953267,W1,78.39999999999993,48.830977997797525,NORMAL
1773375905.603491,W2,48.636303488091116,11.799999999999997,NORMAL
1773375905.6119058,W3,50.81955287207699,49.18700312183705,NORMAL
1773375906.6219392,W1,80.19999999999993,51.40223097481787,NORMAL
1773375906.6320925,W2,50.88735663437399,13.599999999999998,NORMAL
1773375906.6424673,W3,51.03320531852795,49.1184761971041,NORMAL
1773375907.6526217,W1,81.99999999999993,48.697202497543806,NORMAL
1773375907.66539,W2,50.98854689851751,15.399999999999999,NORMAL
1773375907.6775174,W3,51.39629615735164,48.79197237373469,NORMAL
1773375908.6896334,W1,83.79999999999993,50.448157616940414,DANGER
1773375908.6999831,W2,50.19619844918824,17.2,NORMAL
1773375908.710207,W3,51.58842240275666,48.44041928764996,NORMAL
1773375909.7212014,W1,83.79999999999993,48.65646789333189,DANGER
1773375909.7320676,W2,49.06305584078606,19.0,NORMAL
1773375909.7429636,W3,52.05372695267235,48.70416662283275,NORMAL
1773375910.7545214,W1,85.59999999999992,49.63695041834098,DANGER
1773375910.764781,W2,49.12715861476513,20.8,NORMAL
1773375910.7755888,W3,52.11932952792055,48.91705095534417,NORMAL
1773375911.786854,W1,87.39999999999992,49.99435989639079,DANGER
1773375911.7962918,W2,50.62089700821048,22.6,NORMAL
1773375911.806285,W3,52.457592152727784,49.38853489785041,NORMAL
1773375912.816593,W1,89.19999999999992,48.827059510001234,DANGER
1773375912.8269906,W2,49.49402614885121,24.400000000000002,NORMAL
1773375912.8371665,W3,52.16925278659797,49.11574015942496,NORMAL
1773375913.8482077,W1,87.39999999999992,50.966367280323055,DANGER
1773375913.8585608,W2,49.33179489262449,26.200000000000003,NORMAL
1773375913.8705647,W3,51.86924352683441,49.56079902977615,NORMAL
1773375914.8815231,W1,85.59999999999992,48.73905353704599,DANGER
1773375914.892471,W2,49.51360232033112,28.000000000000004,NORMAL
1773375914.9008396,W3,52.24609550508913,49.58018178864582,NORMAL
1773375915.911316,W1,83.79999999999993,48.56397086463729,DANGER
1773375915.9210498,W2,49.435806456322204,29.800000000000004,NORMAL
1773375915.9300683,W3,51.780477411131216,49.231769579878026,NORMAL
1773375916.939756,W1,81.99999999999993,48.997705503331765,DANGER
1773375916.9475365,W2,49.51644941939515,31.600000000000005,NORMAL
1773375916.9552069,W3,52.226109614794,49.28707194947797,NORMAL
1773375917.9643297,W1,80.19999999999993,48.61839828279536,DANGER
1773375917.9720843,W2,51.03609189521268,33.400000000000006,NORMAL
1773375917.981451,W3,52.15791377590566,49.67393866714249,NORMAL
1773375918.9907582,W1,78.39999999999993,50.26811708390699,DANGER
1773375919.0000513,W2,49.642920763191846,35.2,NORMAL
1773375919.0093517,W3,51.977631433695784,49.22208176949426,NORMAL
1773375920.0186582,W1,76.59999999999994,48.8528546119844,DANGER
1773375920.0265098,W2,51.19270615065702,37.0,NORMAL
1773375920.0356808,W3,51.89190345609786,49.32074922430376,NORMAL
1773375921.045356,W1,74.79999999999994,48.8591002754258,DANGER
1773375921.0543997,W2,50.992805920635774,38.8,NORMAL
1773375921.0626502,W3,52.056262886250124,49.21657148569053,NORMAL
1773375922.0713565,W1,74.79999999999994,50.78898318814439,DANGER
1773375922.0806735,W2,51.1049713484363,40.599999999999994,NORMAL
1773375922.0900347,W3,51.95948680948991,48.788525710433674,NORMAL
1773375923.0995643,W1,72.99999999999994,50.10061099973207,DANGER
1773375923.1093478,W2,51.31874567199159,42.39999999999999,NORMAL
1773375923.117342,W3,51.75869934715538,49.01138615587902,NORMAL
1773375924.1253078,W1,71.19999999999995,50.165747033980225,NORMAL
1773375924.1328094,W2,49.684937177589084,44.19999999999999,NORMAL
1773375924.140267,W3,51.819862097076225,49.292923662876184,NORMAL
1773375925.1499166,W1,69.39999999999995,49.59447992022825,NORMAL
1773375925.1591942,W2,48.7702683672942,42.39999999999999,NORMAL
1773375925.1685448,W3,51.91317417852893,49.58888249556295,NORMAL
1773375926.1783786,W1,67.59999999999995,51.06462170994097,NORMAL
1773375926.185327,W2,51.37126801196449,40.599999999999994,NORMAL
1773375926.1929324,W3,51.78473878319845,49.76287639680236,NORMAL
1773375927.202727,W1,65.79999999999995,50.33891808099927,NORMAL
1773375927.2102208,W2,49.248487052284,38.8,NORMAL
1773375927.2182193,W3,51.54760515754549,49.81125052623151,NORMAL
1773375928.227569,W1,63.99999999999996,49.934849304975344,NORMAL
1773375928.2347348,W2,48.66262286096675,37.0,NORMAL
1773375928.2419899,W3,51.664597357775946,49.46806499596238,NORMAL
1773375929.2506764,W1,62.19999999999996,49.149979134866264,NORMAL
1773375929.2574177,W2,49.0391706894929,35.2,NORMAL
1773375929.265365,W3,51.71559021004059,49.367259551750635,NORMAL
1773375930.275071,W1,60.39999999999996,49.07687362754771,NORMAL
1773375930.2836597,W2,50.6282608671535,33.400000000000006,NORMAL
1773375930.292818,W3,51.54304164504604,49.62413975017957,NORMAL
1773375931.303423,W1,58.599999999999966,48.71595431427053,NORMAL
1773375931.3108525,W2,49.63558370083496,31.600000000000005,NORMAL
1773375931.318514,W3,51.334551505883525,49.51667513461028,NORMAL
1773375932.3278837,W1,56.79999999999997,49.57998001837332,NORMAL
1773375932.3350682,W2,49.20531120264435,29.800000000000004,NORMAL
1773375932.3423483,W3,51.00249677197915,49.91436776736132,NORMAL
1773375933.352138,W1,54.99999999999997,51.10219823843663,NORMAL
1773375933.3638365,W2,50.03005484223166,28.000000000000004,NORMAL
1773375933.373905,W3,50.929666263603586,50.39162164379948,NORMAL
1773375934.3868828,W1,53.199999999999974,50.86869783251219,NORMAL
1773375934.3979754,W2,51.151876552432924,26.200000000000003,NORMAL
1773375934.4089987,W3,50.73490707679204,50.805140493514955,NORMAL
1773375935.4221833,W1,51.39999999999998,49.374404114958466,NORMAL
1773375935.4329953,W2,49.6774226351593,24.400000000000002,NORMAL
1773375935.4439518,W3,50.83705823737903,50.70335034360917,NORMAL
1773375936.4548686,W1,49.59999999999998,49.48957269115776,NORMAL
1773375936.4664304,W2,49.9278948112334,22.6,NORMAL
1773375936.477029,W3,51.22113442333492,50.871499082450605,NORMAL
1773375937.4872274,W1,47.79999999999998,48.71093967977737,NORMAL
1773375937.4962797,W2,51.107470594429344,20.8,NORMAL
1773375937.5063972,W3,50.983902817907804,50.76522331423746,NORMAL
1773375938.5171356,W1,45.999999999999986,49.50787257916738,NORMAL
1773375938.5271676,W2,48.6842170015048,19.0,NORMAL
1773375938.5371602,W3,51.26498215435713,50.933411378670684,NORMAL
1773375939.5485833,W1,44.19999999999999,50.38819673514311,NORMAL
1773375939.5582447,W2,49.16454717525739,17.2,NORMAL
