timestamp,worker_id,alert_type,x,y,env_data
1773376444.3015153,W1,GAS_LEAK,72.99999999999994,50.63452117491124,Gas: 86.46359977419152 ppm
1773376445.3368738,W1,GAS_LEAK,74.79999999999994,51.26433991616602,Gas: 84.29567090732068 ppm
1773376446.368912,W1,GAS_LEAK,76.59999999999994,48.87225476070535,Gas: 69.88416861189911 ppm
1773376447.4033265,W1,GAS_LEAK,78.39999999999993,50.13902644560761,Gas: 67.94288922506223 ppm
1773376448.4399202,W1,GAS_LEAK,80.19999999999993,48.85906398086149,Gas: 92.6264919337445 ppm
1773376449.4847584,W1,GAS_LEAK,81.99999999999993,50.341260156178265,Gas: 85.70114829834307 ppm
1773376449.4891624,W1,FALL,81.99999999999993,50.341260156178265,HR: 149.0
1773376450.5170772,W1,GAS_LEAK,81.99999999999993,48.58926212407373,Gas: 66.87317789755214 ppm
1773376451.5552456,W1,GAS_LEAK,83.79999999999993,49.592818902322506,Gas: 87.89036176832079 ppm
1773376452.5902133,W1,GAS_LEAK,85.59999999999992,49.83711150362529,Gas: 69.67214482081523 ppm
1773376453.6201532,W1,GAS_LEAK,87.39999999999992,49.56101557893293,Gas: 79.07573438832155 ppm
1773376454.6529455,W1,GAS_LEAK,89.19999999999992,50.56630577429172,Gas: 66.73915292107176 ppm
1773376455.682966,W1,GAS_LEAK,87.39999999999992,49.73271497560301,Gas: 59.17062218743189 ppm
1773376456.7147698,W1,GAS_LEAK,85.59999999999992,49.51442403405149,Gas: 76.03750377084903 ppm
1773376457.745495,W1,GAS_LEAK,83.79999999999993,49.78137262684589,Gas: 57.69525990040787 ppm
1773376458.7747867,W1,GAS_LEAK,81.99999999999993,49.48398620589773,Gas: 78.04311182568705 ppm
1773376467.040538,W2,FALL,49.92800904291059,26.200000000000003,HR: 79.0
1773376486.6445947,W2,FALL,49.934349250666806,29.800000000000004,HR: 83.0
1773376493.8664825,W2,FALL,48.71513340598397,40.599999999999994,HR: 75.0
1773376533.0362463,W1,GAS_LEAK,71.19999999999995,48.852336144074904,Gas: 77.16060481665946 ppm
1773376534.0677776,W1,GAS_LEAK,72.99999999999994,51.34686556196911,Gas: 90.89925155464275 ppm
1773376535.0940316,W1,GAS_LEAK,74.79999999999994,50.851896199537016,Gas: 65.5915603992287 ppm
1773376536.122379,W1,GAS_LEAK,76.59999999999994,48.71964315496871,Gas: 62.697756330144095 ppm
1773376537.150363,W1,GAS_LEAK,78.39999999999993,50.511198742679866,Gas: 84.09537900871888 ppm
1773376537.1639507,W2,FALL,51.486649585567534,38.8,HR: 82.0
1773376538.1795208,W1,GAS_LEAK,80.19999999999993,50.35756577481603,Gas: 92.14049897427856 ppm
1773376539.2104416,W1,GAS_LEAK,81.99999999999993,50.15353129356635,Gas: 67.43552262287389 ppm
1773376540.240568,W1,GAS_LEAK,83.79999999999993,50.81008596037653,Gas: 80.7603151552875 ppm
1773376541.2770267,W1,GAS_LEAK,85.59999999999992,49.22671790921581,Gas: 93.61473640258318 ppm
1773376559.9459813,W2,FALL,48.57189621383942,22.6,HR: 84.0
1773376597.4492188,W2,FALL,48.68830763804162,20.8,HR: 81.0
1773376622.3768816,W1,GAS_LEAK,71.19999999999995,48.65647446295084,Gas: 72.82874909011792 ppm
1773376622.383567,W1,FALL,71.19999999999995,48.65647446295084,HR: 148.0
1773376623.416799,W1,GAS_LEAK,71.19999999999995,49.864523154899864,Gas: 58.45640956607477 ppm
1773376624.4562848,W1,GAS_LEAK,72.99999999999994,48.930530358375414,Gas: 77.0586048521829 ppm
1773376624.4653907,W1,FALL,72.99999999999994,48.930530358375414,HR: 127.0
1773376734.2128863,W1,GAS_LEAK,71.19999999999995,50.09099036099518,Gas: 70.66734117050207 ppm
1773376752.8502765,W2,FALL,50.40074021293954,29.800000000000004,HR: 80.0
1773376760.0280566,W2,FALL,49.017087260914245,40.599999999999994,HR: 83.0
1773378115.2657113,W1,GAS_LEAK,80.0132391253787,49.24637509638138,Gas: 90.0 ppm
1773378115.2741542,W1,GAS_LEAK,80.39285559583622,49.02875669890291,Gas: 90.0 ppm
1773378115.2822685,W1,GAS_LEAK,80.68288574733678,50.66982837112768,Gas: 90.0 ppm
1773378115.2885737,W1,GAS_LEAK,79.77049609549331,50.577790118789444,Gas: 90.0 ppm
1773378115.2941227,W1,GAS_LEAK,80.39553394820172,49.529046196188105,Gas: 90.0 ppm
1773378198.814876,W2,FALL,50.2636266161616,28.000000000000004,HR: 83.0
1773378206.0143504,W1,GAS_LEAK,71.8,49.78636201539659,Gas: 58.816390752083656 ppm
1773378207.046533,W1,GAS_LEAK,73.6,49.1221286750337,Gas: 63.46457143597996 ppm
1773378208.0826352,W1,GAS_LEAK,75.39999999999999,51.26621249389753,Gas: 87.92159039996966 ppm
1773378209.116228,W1,GAS_LEAK,77.19999999999999,50.195426652000165,Gas: 70.55276320862376 ppm
1773378210.1478612,W1,GAS_LEAK,78.99999999999999,50.14102870874616,Gas: 93.85099689343897 ppm
1773378210.1528027,W1,FALL,78.99999999999999,50.14102870874616,HR: 131.0
1773378211.183146,W1,GAS_LEAK,78.99999999999999,50.683164212279,Gas: 84.6326004705854 ppm
1773378257.7798212,W2,FALL,50.3773735963077,24.400000000000002,HR: 77.0
1773378260.8972018,W2,FALL,50.164842277936316,20.8,HR: 81.0
1773378319.889347,W2,FALL,49.426022914414304,38.8,HR: 82.0
1773378367.2843595,W2,FALL,51.23341593082468,33.400000000000006,HR: 75.0
1773378392.010169,W2,FALL,49.356500994258084,31.600000000000005,HR: 82.0
1773378403.358269,W1,GAS_LEAK,82.59999999999998,48.6149503623911,Gas: 59.74348682419812 ppm
1773378404.3874984,W1,GAS_LEAK,80.79999999999998,50.91043867697808,Gas: 68.12371888204197 ppm
1773378405.422067,W1,GAS_LEAK,78.99999999999999,51.22123786886489,Gas: 74.36261179876028 ppm
1773378405.4265323,W1,FALL,78.99999999999999,51.22123786886489,HR: 125.0
1773378406.4512167,W1,GAS_LEAK,78.99999999999999,49.06113734008396,Gas: 72.89241316699469 ppm
1773378407.4784076,W1,GAS_LEAK,77.19999999999999,48.8911531659895,Gas: 56.50196793124371 ppm
1773378408.5074635,W1,GAS_LEAK,75.39999999999999,51.227731804372304,Gas: 76.66601793225945 ppm
1773378408.5134192,W1,FALL,75.39999999999999,51.227731804372304,HR: 131.0
1773378409.543792,W1,GAS_LEAK,75.39999999999999,51.342977003794225,Gas: 55.793684930241284 ppm
1773378410.573884,W1,GAS_LEAK,73.6,51.065562478985214,Gas: 61.82947200668147 ppm
1773378411.602963,W1,GAS_LEAK,71.8,51.40433114445087,Gas: 92.56390168753433 ppm
1773378485.7271144,W1,GAS_LEAK,78.99999999999999,50.89527118381139,Gas: 91.10621251874706 ppm
1773378486.7602942,W1,GAS_LEAK,80.79999999999998,49.49445368051789,Gas: 65.30395891712006 ppm
1773378487.7903936,W1,GAS_LEAK,82.59999999999998,50.329290775885056,Gas: 72.39143282101634 ppm
1773378487.7964895,W1,FALL,82.59999999999998,50.329290775885056,HR: 133.0
1773378488.8331733,W1,GAS_LEAK,82.59999999999998,50.65276961570103,Gas: 93.10482001344394 ppm
1773378488.8395348,W1,FALL,82.59999999999998,50.65276961570103,HR: 138.0
1773378489.8713217,W1,GAS_LEAK,82.59999999999998,50.05337885153336,Gas: 65.39656242345329 ppm
1773378490.913442,W1,GAS_LEAK,84.39999999999998,49.77509039420231,Gas: 64.27569951659808 ppm
1773378491.942394,W1,GAS_LEAK,86.19999999999997,49.51256259604345,Gas: 58.227122883701 ppm
1773378492.979253,W1,GAS_LEAK,87.99999999999997,50.380796106056636,Gas: 66.20420382986562 ppm
1773378492.9931083,W2,FALL,48.70655487582951,11.799999999999997,HR: 126.0
1773378494.0113344,W1,GAS_LEAK,89.79999999999997,49.98289042795636,Gas: 72.9906431298127 ppm
1773378495.0413043,W1,GAS_LEAK,87.99999999999997,48.66476636204595,Gas: 74.20652706391792 ppm
1773378496.071326,W1,GAS_LEAK,86.19999999999997,51.07509761475023,Gas: 83.41338746119867 ppm
1773378497.0993333,W1,GAS_LEAK,84.39999999999998,50.44739231025883,Gas: 92.44238347963334 ppm
1773378497.105771,W1,FALL,84.39999999999998,50.44739231025883,HR: 149.0
1773378498.1307113,W1,GAS_LEAK,84.39999999999998,49.712680752630675,Gas: 73.12836801801032 ppm
1773378498.1372268,W1,FALL,84.39999999999998,49.712680752630675,HR: 138.0
1773378499.1675515,W1,GAS_LEAK,84.39999999999998,49.20731609220329,Gas: 94.47494840587498 ppm
1773378500.2037992,W1,GAS_LEAK,82.59999999999998,49.414349868390126,Gas: 85.99481252778543 ppm
1773378576.579445,W1,GAS_LEAK,71.8,50.86466797909415,Gas: 90.77146279836168 ppm
1773378577.614918,W1,GAS_LEAK,73.6,50.47941100798747,Gas: 76.24662306285722 ppm
1773378578.6538796,W1,GAS_LEAK,75.39999999999999,51.46253762198672,Gas: 68.12729426650876 ppm
1773378578.6624727,W1,FALL,75.39999999999999,51.46253762198672,HR: 129.0
1773378579.7012203,W1,GAS_LEAK,75.39999999999999,49.49631434232138,Gas: 68.16945073280637 ppm
1773378580.7423646,W1,GAS_LEAK,77.19999999999999,49.77048343320555,Gas: 59.89227778316958 ppm
1773378581.7789962,W1,GAS_LEAK,78.99999999999999,49.64588358204621,Gas: 92.82822956035416 ppm
1773378582.8145552,W1,GAS_LEAK,80.79999999999998,50.82091375497134,Gas: 86.37990863101366 ppm
1773378603.4332933,W2,FALL,50.4844076019036,15.399999999999999,HR: 79.0
1773378732.3388808,W2,FALL,48.700477848980086,37.0,HR: 81.0
1773378774.6348114,W1,GAS_LEAK,80.79999999999998,50.6880764629963,Gas: 56.394844552591216 ppm
1773378775.6729813,W1,GAS_LEAK,78.99999999999999,48.94640027369014,Gas: 83.89078605717401 ppm
1773378775.678388,W1,FALL,78.99999999999999,48.94640027369014,HR: 129.0
1773378776.7126756,W1,GAS_LEAK,78.99999999999999,50.26386327921027,Gas: 65.24659556266886 ppm
1773378776.719378,W1,FALL,78.99999999999999,50.26386327921027,HR: 145.0
1773378777.7538059,W1,GAS_LEAK,78.99999999999999,49.153333981556436,Gas: 71.57301011066687 ppm
1773378778.7880778,W1,GAS_LEAK,77.19999999999999,50.01587403100771,Gas: 63.61475929768585 ppm
1773378779.8220909,W1,GAS_LEAK,75.39999999999999,49.246074808989555,Gas: 79.28454736382234 ppm
1773378779.8399458,W2,FALL,51.35187077388211,35.2,HR: 75.0
1773378780.8587341,W1,GAS_LEAK,73.6,49.41274293486031,Gas: 59.571928395537284 ppm
1773378781.8916924,W1,GAS_LEAK,71.8,48.82675404676227,Gas: 68.69235539619866 ppm
1773378840.7971244,W2,FALL,50.93528378659502,28.000000000000004,HR: 77.0
1773378857.3090992,W1,GAS_LEAK,80.79999999999998,50.85223857832135,Gas: 72.30471268680023 ppm
1773378857.314629,W1,FALL,80.79999999999998,50.85223857832135,HR: 131.0
1773378858.3434885,W1,GAS_LEAK,80.79999999999998,50.75070057751505,Gas: 79.0564099699848 ppm
1773378859.3746276,W1,GAS_LEAK,82.59999999999998,49.91795875589148,Gas: 60.26038368166829 ppm
1773378860.4107735,W1,GAS_LEAK,84.39999999999998,49.11025088697851,Gas: 80.56552239830285 ppm
1773378860.4160926,W1,FALL,84.39999999999998,49.11025088697851,HR: 124.0
1773378861.44523,W1,GAS_LEAK,84.39999999999998,49.08699015487835,Gas: 62.02352934020419 ppm
1773378862.4765527,W1,GAS_LEAK,86.19999999999997,51.15178429013591,Gas: 82.9625520414692 ppm
1773378863.511268,W1,GAS_LEAK,87.99999999999997,51.25783981380101,Gas: 55.089269773284705 ppm
1773378864.545862,W1,GAS_LEAK,89.79999999999997,51.20429467377823,Gas: 83.44646882995855 ppm
1773378865.5823097,W1,GAS_LEAK,87.99999999999997,50.3419117375731,Gas: 74.34960127861117 ppm
1773378866.62032,W1,GAS_LEAK,86.19999999999997,49.27354122971591,Gas: 56.40047401675528 ppm
1773378867.658219,W1,GAS_LEAK,84.39999999999998,50.819320859524765,Gas: 79.2136657218727 ppm
1773378868.6945055,W1,GAS_LEAK,82.59999999999998,48.6910406642906,Gas: 63.3827770351261 ppm
1773378869.7301302,W1,GAS_LEAK,80.79999999999998,50.51009450248122,Gas: 73.56395221245067 ppm
1773378870.76176,W1,GAS_LEAK,78.99999999999999,50.103426358461085,Gas: 85.78033640598488 ppm
1773378871.7950838,W1,GAS_LEAK,77.19999999999999,49.89083643526461,Gas: 90.36581094417951 ppm
1773378871.8001788,W1,FALL,77.19999999999999,49.89083643526461,HR: 124.0
1773378911.0518863,W2,FALL,49.403273841581864,19.0,HR: 80.0
1773378944.0709908,W2,FALL,51.1059507467398,13.599999999999998,HR: 79.0
1773378946.1263525,W1,GAS_LEAK,71.8,49.10388830590141,Gas: 92.82879725781594 ppm
1773378947.1617713,W1,GAS_LEAK,73.6,49.0047010591947,Gas: 87.01251400328957 ppm
1773378947.1663353,W1,FALL,73.6,49.0047010591947,HR: 134.0
1773378948.1924098,W1,GAS_LEAK,73.6,49.67535789652168,Gas: 77.42851210310548 ppm
1773378948.198183,W1,FALL,73.6,49.67535789652168,HR: 132.0
1773378949.2274575,W1,GAS_LEAK,73.6,48.59265145338398,Gas: 92.03601191780837 ppm
1773378950.2614336,W1,GAS_LEAK,75.39999999999999,48.75104401840351,Gas: 70.60083729866315 ppm
1773378950.2670772,W1,FALL,75.39999999999999,48.75104401840351,HR: 135.0
1773378951.2981143,W1,GAS_LEAK,75.39999999999999,49.71686492214269,Gas: 72.9922842945177 ppm
1773378952.3314164,W1,GAS_LEAK,77.19999999999999,49.748589956500055,Gas: 88.1595760037498 ppm
1773378953.3614717,W1,GAS_LEAK,78.99999999999999,50.21620087064348,Gas: 69.77551996671696 ppm
1773378954.3968594,W1,GAS_LEAK,80.79999999999998,51.34588654965273,Gas: 68.45517534343904 ppm
1773378968.8695977,W2,FALL,50.8829317928995,37.0,HR: 76.0
1773378978.2052488,W2,FALL,50.05941185501397,22.6,HR: 83.0
1773379028.8686016,W2,FALL,50.21035394596048,22.6,HR: 84.0
1773379059.9050453,W2,FALL,50.41511293019946,13.599999999999998,HR: 82.0
1773379108.4921687,W2,FALL,50.16873608888593,28.000000000000004,HR: 76.0
1773379145.7678926,W2,FALL,51.22145077203826,26.200000000000003,HR: 80.0
1773379146.7895517,W1,GAS_LEAK,80.79999999999998,48.983711452908054,Gas: 93.06518002190178 ppm
1773379147.8275554,W1,GAS_LEAK,78.99999999999999,49.98911314522314,Gas: 71.17316528504537 ppm
1773379148.8640122,W1,GAS_LEAK,77.19999999999999,49.09494190064353,Gas: 78.54351848189093 ppm
1773379149.8974652,W1,GAS_LEAK,75.39999999999999,48.927078093897926,Gas: 74.44892445079606 ppm
1773379150.9348638,W1,GAS_LEAK,73.6,50.13415575183745,Gas: 81.1643313351005 ppm
1773379151.9720094,W1,GAS_LEAK,71.8,51.43709307376465,Gas: 72.04968182877593 ppm
1773379151.979431,W1,FALL,71.8,51.43709307376465,HR: 143.0
1773379153.0116472,W1,GAS_LEAK,71.8,50.725199219977185,Gas: 58.47631275952875 ppm
1773379192.371384,W2,FALL,50.72755589331827,40.599999999999994,HR: 85.0
1773379201.6717153,W2,FALL,48.60625308005118,33.400000000000006,HR: 82.0
1773379206.827095,W2,FALL,49.38140436248323,26.200000000000003,HR: 75.0
1773379229.5057054,W1,GAS_LEAK,82.59999999999998,49.21098518283203,Gas: 65.61652420283076 ppm
1773379229.5113132,W1,FALL,82.59999999999998,49.21098518283203,HR: 141.0
1773379230.5391207,W1,GAS_LEAK,82.59999999999998,50.368909172709984,Gas: 90.60836904175142 ppm
1773379231.5713155,W1,GAS_LEAK,84.39999999999998,48.700678475528555,Gas: 62.36261500296579 ppm
1773379232.6016526,W1,GAS_LEAK,86.19999999999997,51.00206343104165,Gas: 87.95565703385378 ppm
1773379233.6414394,W1,GAS_LEAK,87.99999999999997,48.61806967288595,Gas: 67.35801809826134 ppm
1773379233.646637,W1,FALL,87.99999999999997,48.61806967288595,HR: 138.0
1773379234.6740065,W1,GAS_LEAK,87.99999999999997,50.613325431637456,Gas: 57.8527092210909 ppm
1773379235.7034454,W1,GAS_LEAK,89.79999999999997,50.21369373848782,Gas: 79.93147104078098 ppm
1773379236.737141,W1,GAS_LEAK,87.99999999999997,48.67130396481077,Gas: 81.09355723279228 ppm
1773379237.7684422,W1,GAS_LEAK,86.19999999999997,49.51931771946825,Gas: 91.58129051507271 ppm
1773379238.7974455,W1,GAS_LEAK,84.39999999999998,50.72404632695746,Gas: 71.06871495867618 ppm
1773379238.8128946,W2,FALL,49.408122891802236,37.0,HR: 83.0
1773379239.8292792,W1,GAS_LEAK,82.59999999999998,49.692000036229565,Gas: 76.11123860998653 ppm
1773379240.8637407,W1,GAS_LEAK,80.79999999999998,48.79796361572162,Gas: 91.71622993783035 ppm
1773379241.8908808,W1,GAS_LEAK,78.99999999999999,51.03308547680011,Gas: 94.85746005775164 ppm
1773379241.8955638,W1,FALL,78.99999999999999,51.03308547680011,HR: 147.0
1773379242.9225647,W1,GAS_LEAK,78.99999999999999,50.003097778627996,Gas: 57.925881451082915 ppm
1773379243.9551635,W1,GAS_LEAK,77.19999999999999,50.805999978538395,Gas: 60.56737161958702 ppm
1773379243.9677532,W2,FALL,50.62405793205279,29.800000000000004,HR: 78.0
1773379252.2277315,W2,FALL,50.431108760309954,17.2,HR: 82.0
1773379281.1031713,W2,FALL,50.527470894584944,33.400000000000006,HR: 77.0
1773379315.0763571,W2,FALL,50.4529662749592,40.599999999999994,HR: 78.0
1773379317.1217232,W1,GAS_LEAK,71.8,51.47629266416657,Gas: 93.55164514853294 ppm
1773379318.1511242,W1,GAS_LEAK,73.6,50.838902981145864,Gas: 58.01256612976504 ppm
1773379319.1828115,W1,GAS_LEAK,75.39999999999999,49.45324870945613,Gas: 71.77060970632162 ppm
1773379319.1881928,W1,FALL,75.39999999999999,49.45324870945613,HR: 132.0
1773379320.2135127,W1,GAS_LEAK,75.39999999999999,49.56948152255698,Gas: 88.98812468502328 ppm
1773379321.2471054,W1,GAS_LEAK,77.19999999999999,49.59605384472769,Gas: 80.40778780662757 ppm
1773379322.2765746,W1,GAS_LEAK,78.99999999999999,48.901066151897496,Gas: 76.8471459477177 ppm
1773379323.3088202,W1,GAS_LEAK,80.79999999999998,51.056779212457286,Gas: 74.3254995679192 ppm
1773379324.3436854,W1,GAS_LEAK,82.59999999999998,50.324850855050485,Gas: 67.81456820548941 ppm
1773379325.3798282,W1,GAS_LEAK,84.39999999999998,49.557923945054256,Gas: 88.13804180773923 ppm
1773379326.4165468,W1,GAS_LEAK,86.19999999999997,50.25124677215635,Gas: 77.94221419148002 ppm
1773379399.866784,W2,FALL,48.907670433929766,24.400000000000002,HR: 75.0
1773379409.169889,W1,GAS_LEAK,71.8,49.86573919941534,Gas: 70.53125459579589 ppm
1773379481.6731975,W2,FALL,50.57333775804353,13.599999999999998,HR: 84.0
1773379518.8363047,W1,GAS_LEAK,75.39999999999999,49.376619793488544,Gas: 65.26352057203528 ppm
1773379519.8704538,W1,GAS_LEAK,73.6,49.31973589692,Gas: 72.24470334650394 ppm
1773379520.9057283,W1,GAS_LEAK,71.8,49.72047909112475,Gas: 88.34044410298304 ppm
1773379541.524835,W2,FALL,49.25158186399681,40.599999999999994,HR: 75.0
1773379586.9816654,W2,FALL,49.17437643267709,28.000000000000004,HR: 76.0
1773379601.3863194,W1,GAS_LEAK,89.79999999999997,49.323881325693414,Gas: 81.06075438687891 ppm
1773379602.4186747,W1,GAS_LEAK,87.99999999999997,49.00614273600754,Gas: 84.96928509067325 ppm
1773379602.4239597,W1,FALL,87.99999999999997,49.00614273600754,HR: 136.0
1773379603.4532375,W1,GAS_LEAK,87.99999999999997,48.80464471497663,Gas: 86.54562029612578 ppm
1773379604.4930313,W1,GAS_LEAK,86.19999999999997,50.60130355040648,Gas: 65.88295585957289 ppm
1773379604.4979646,W1,FALL,86.19999999999997,50.60130355040648,HR: 129.0
1773379605.5252802,W1,GAS_LEAK,86.19999999999997,49.10461330623601,Gas: 78.47489148393296 ppm
1773379606.5573454,W1,GAS_LEAK,84.39999999999998,50.92531539903384,Gas: 59.187493210454356 ppm
1773379607.594145,W1,GAS_LEAK,82.59999999999998,50.0548124669969,Gas: 63.90317573241067 ppm
1773379608.624558,W1,GAS_LEAK,80.79999999999998,50.1537522485824,Gas: 60.35170763556094 ppm
1773379609.6570714,W1,GAS_LEAK,78.99999999999999,51.250503499547335,Gas: 82.50890337480747 ppm
